id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,home_team_name,away_team_api_id,away_team_name,home_team_goal,away_team_goal,avg_home_prob,avg_draw_prob,avg_away_prob,away_player_1_name,away_player_1_rating,away_player_1_potential,away_player_2_name,away_player_2_rating,away_player_2_potential,away_player_3_name,away_player_3_rating,away_player_3_potential,away_player_4_name,away_player_4_rating,away_player_4_potential,away_player_5_name,away_player_5_rating,away_player_5_potential,away_player_6_name,away_player_6_rating,away_player_6_potential,away_player_7_name,away_player_7_rating,away_player_7_potential,away_player_8_name,away_player_8_rating,away_player_8_potential,away_player_9_name,away_player_9_rating,away_player_9_potential,away_player_10_name,away_player_10_rating,away_player_10_potential,away_player_11_name,away_player_11_rating,away_player_11_potential,home_player_1_name,home_player_1_rating,home_player_1_potential,home_player_2_name,home_player_2_rating,home_player_2_potential,home_player_3_name,home_player_3_rating,home_player_3_potential,home_player_4_name,home_player_4_rating,home_player_4_potential,home_player_5_name,home_player_5_rating,home_player_5_potential,home_player_6_name,home_player_6_rating,home_player_6_potential,home_player_7_name,home_player_7_rating,home_player_7_potential,home_player_8_name,home_player_8_rating,home_player_8_potential,home_player_9_name,home_player_9_rating,home_player_9_potential,home_player_10_name,home_player_10_rating,home_player_10_potential,home_player_11_name,home_player_11_rating,home_player_11_potential
23826,21518,21518,2014/2015,11,2014-11-08 00:00:00,1778142,8633,Real Madrid CF,8370,Rayo Vallecano,5,1,0.8853815287066036,0.0782599840219673,0.036358487271429,Cristian Alvarez,71.0,71.0,Tito,77.0,77.0,Ze Castro,72.0,72.0,Abdoulaye Ba,71,75,Emiliano Insua,77.0,82.0,,,,Roberto Trashorras,76.0,76.0,Lica,74.0,76.0,Alberto Bueno,76.0,77.0,Gael Kakuta,74,76,Leo Baptistao,76.0,81.0,Keylor Navas,79.0,82.0,Nacho Fernandez,72.0,74.0,Pepe,83,83,Sergio Ramos,87.0,87.0,Marcelo,82,85,Gareth Bale,87.0,91.0,Luka Modric,87.0,87.0,Toni Kroos,85,88,James Rodriguez,86.0,92.0,Karim Benzema,85,87,Cristiano Ronaldo,92,92
23837,21518,21518,2014/2015,12,2014-11-22 00:00:00,1778153,8372,SD Eibar,8633,Real Madrid CF,0,4,0.0682225920220633,0.1422541240332598,0.7895232839446767,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Pepe,83.0,83.0,Sergio Ramos,87,87,Marcelo,82.0,85.0,Gareth Bale,87.0,91.0,Toni Kroos,85.0,88.0,Isco,83.0,88.0,James Rodriguez,86.0,92.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Xabi Irureta,75.0,75.0,Eneko Boveda,70.0,73.0,Raul Albentosa,70,72,Borja Ekiza,73.0,76.0,Abraham Minero,73,73,Jon Errasti,70.0,75.0,Dani Garcia,72.0,74.0,Ander Capa,70,75,Mikel Arruabarrena,71.0,71.0,Saul Berjon,70,70,Manu del Moral,74,74
23847,21518,21518,2014/2015,13,2014-11-29 00:00:00,1778163,9864,Málaga CF,8633,Real Madrid CF,1,2,0.1017506119487998,0.1747841645234849,0.7234652235277154,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Pepe,83.0,83.0,Sergio Ramos,87,87,Marcelo,82.0,85.0,Isco,83.0,88.0,Toni Kroos,85.0,88.0,James Rodriguez,86.0,92.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Carlos Kameni,73.0,73.0,Roberto Rosales,73.0,76.0,Sergio Sanchez,75,75,Weligton,76.0,76.0,Arthur Boka,73,73,Jose Recio,71.0,76.0,Sergi Darder,71.0,75.0,Samuel Garcia,68,73,Duda,73.0,73.0,Samuel Castillejo,68,76,Roque Santa Cruz,76,76
23857,21518,21518,2014/2015,14,2014-12-06 00:00:00,1778173,8633,Real Madrid CF,9910,RC Celta de Vigo,3,0,0.855882717734992,0.0948608528279487,0.049256429437059,Sergio Alvarez,72.0,72.0,Hugo Mallo,75.0,82.0,Gustavo Cabral,73.0,73.0,Andreu Fontas,73,77,Johny,72.0,78.0,Pablo Hernandez,74.0,74.0,Nemanja Radoja,68.0,72.0,Michael Krohn-Dehli,75.0,75.0,Fabian Orellana,76.0,76.0,Joaquin Larrivey,76,76,Nolito,79.0,79.0,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Pepe,83,83,Sergio Ramos,87.0,87.0,Marcelo,82,85,Toni Kroos,85.0,88.0,Asier Illarramendi,79.0,84.0,James Rodriguez,86,92,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92,92
23866,21518,21518,2014/2015,15,2014-12-12 00:00:00,1778182,9865,UD Almería,8633,Real Madrid CF,1,4,0.0571828536289497,0.1245668201415084,0.8182503262295417,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Pepe,83.0,83.0,Raphael Varane,81,88,Marcelo,82.0,85.0,Toni Kroos,85.0,88.0,Asier Illarramendi,79.0,84.0,Isco,83.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Ruben,74.0,74.0,Michel,73.0,75.0,Angel Trujillo,70,75,Francisco Velez,66.0,69.0,Ximo Navarro,72,76,Thomas,68.0,71.0,Verza,74.0,74.0,Fernando Soriano,72,72,Edgar Antonio Mendez,69.0,73.0,Tommer Hemed,73,77,Sebastian Dubarbier,73,73
23876,21518,21518,2014/2015,16,2015-02-04 00:00:00,1778192,8633,Real Madrid CF,8302,Sevilla FC,2,1,0.7383894204875602,0.1679186727395711,0.0936919067728686,Beto,80.0,80.0,Diogo Figueiras,75.0,78.0,Daniel Carrico,79.0,79.0,Thimothee Kolodziejczak,72,78,Fernando Navarro,76.0,76.0,Grzegorz Krychowiak,79.0,83.0,Vicente Iborra,78.0,80.0,Stephane M'Bia,75.0,75.0,Gerard Deulofeu,76.0,83.0,Carlos Bacca,81,81,Vitolo,77.0,80.0,Iker Casillas,84.0,84.0,Alvaro Arbeloa,79.0,79.0,Raphael Varane,81,88,Sergio Ramos,87.0,87.0,Marcelo,82,85,Sami Khedira,84.0,86.0,Toni Kroos,85.0,88.0,James Rodriguez,86,92,Isco,83.0,88.0,Karim Benzema,85,87,Gareth Bale,87,91
23885,21518,21518,2014/2015,17,2015-01-04 00:00:00,1778201,10267,Valencia CF,8633,Real Madrid CF,2,1,0.1695771912874691,0.2226869075106352,0.6077359012018956,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Pepe,83.0,83.0,Sergio Ramos,87,87,Marcelo,82.0,85.0,Isco,83.0,88.0,Toni Kroos,85.0,88.0,James Rodriguez,86.0,92.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Diego Alves,81.0,81.0,Shkodran Mustafi,77.0,85.0,Nicolas Otamendi,82,87,Lucas Alfonso Orban,73.0,78.0,Antonio Barragan,76,79,Daniel Parejo,80.0,86.0,Enzo Perez,81.0,81.0,Andre Gomes,76,83,Pablo Piatti,80.0,84.0,Alvaro Negredo,83,83,Francisco Alcacer,80,88
23895,21518,21518,2014/2015,18,2015-01-10 00:00:00,1778211,8633,Real Madrid CF,8558,RCD Espanyol,3,0,0.8773092390613134,0.0858123282935743,0.0368784326451122,Francisco Casilla,80.0,80.0,Anaitz Arbilla,70.0,72.0,Diego Daniel Colotto,74.0,74.0,Alvaro Gonzalez Soberon,70,74,Juan Rafael Fuentes,68.0,72.0,Victor Sanchez Mata,73.0,76.0,Jose Canas,75.0,76.0,Joan Jordan,57.0,71.0,Sergio Garcia,76.0,76.0,Paco Montanes,75,75,Felipe Caicedo,75.0,80.0,Iker Casillas,84.0,84.0,Alvaro Arbeloa,79.0,79.0,Pepe,83,83,Raphael Varane,81.0,88.0,Fabio Coentrao,79,82,Isco,83.0,88.0,Toni Kroos,85.0,88.0,James Rodriguez,86,92,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92,92
23904,21518,21518,2014/2015,19,2015-01-18 00:00:00,1778220,8305,Getafe CF,8633,Real Madrid CF,0,3,0.0799634156364758,0.1558862847352536,0.7641502996282706,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Raphael Varane,81.0,88.0,Sergio Ramos,87,87,Marcelo,82.0,85.0,James Rodriguez,86.0,92.0,Toni Kroos,85.0,88.0,Isco,83.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Jordi Codina,70.0,70.0,Alexis,74.0,74.0,Naldo,70,72,Emiliano Velazquez,68.0,75.0,Roberto Lago,71,71,Diego Castro,77.0,77.0,Juan Rodriguez,71.0,71.0,Pedro Leon,79,80,Sammir,73.0,77.0,Pablo Sarabia,70,75,Alvaro Vazquez,71,77
23912,21518,21518,2014/2015,2,2014-08-31 00:00:00,1778048,8560,Real Sociedad,8633,Real Madrid CF,4,2,0.1240642680603009,0.1979080240917146,0.6780277078479844,Iker Casillas,86.0,86.0,Daniel Carvajal,77.0,83.0,Pepe,83.0,83.0,Sergio Ramos,86,89,Marcelo,83.0,85.0,Luka Modric,86.0,88.0,Toni Kroos,84.0,88.0,Isco,84.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,James Rodriguez,83.0,89.0,Enaut Zubikarai,68.0,68.0,Joseba Zaldua,68.0,73.0,Gorka Elustondo,74,77,Inigo Martinez,80.0,86.0,Alberto De la Bella,75,77,Markel Bergara,76.0,79.0,Esteban Granero,78.0,81.0,Xabier Prieto,80,80,David Zurutuza,74.0,78.0,Gonzalo Castro,79,79,Imanol Agirretxe,77,80
23921,21518,21518,2014/2015,20,2015-01-24 00:00:00,1778227,7869,Córdoba CF,8633,Real Madrid CF,1,2,0.047614555211117,0.1192734832562938,0.833111961532589,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Sergio Ramos,87.0,87.0,Raphael Varane,81,88,Marcelo,82.0,85.0,James Rodriguez,86.0,92.0,Sami Khedira,84.0,86.0,Toni Kroos,85.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Juan Carlos,67.0,69.0,Adrian Gunino,68.0,71.0,Aleksandar Pantic,71,75,Jose Angel Crespo,68.0,69.0,Edimar Fraga,69,69,Federico Nicolas Cartabia,74.0,81.0,Fausto Rossi,75.0,79.0,Deivid,70,72,Bebe,72.0,76.0,Florin Andone,65,73,Nabil Ghilas,75,79
23932,21518,21518,2014/2015,21,2015-01-31 00:00:00,1778238,8633,Real Madrid CF,8560,Real Sociedad,4,1,0.8013047389839086,0.1339786867253203,0.064716574290771,Geronimo Rulli,75.0,83.0,Aritz Elustondo,64.0,70.0,Mikel Gonzalez,79.0,79.0,Inigo Martinez,79,83,Yuri Berchiche,68.0,70.0,Gorka Elustondo,74.0,77.0,Ruben Pardo,76.0,82.0,Xabier Prieto,79.0,79.0,Esteban Granero,77.0,81.0,Sergio Canales,79,83,Carlos Vela,83.0,86.0,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Sergio Ramos,87,87,Raphael Varane,81.0,88.0,Marcelo,82,85,James Rodriguez,86.0,92.0,Toni Kroos,85.0,88.0,Asier Illarramendi,79,84,Isco,83.0,88.0,Karim Benzema,85,87,Gareth Bale,87,91
23942,21518,21518,2014/2015,22,2015-02-07 00:00:00,1778248,9906,Atlético Madrid,8633,Real Madrid CF,4,0,0.3289049630853847,0.2789014275919249,0.3921936093226904,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Raphael Varane,81.0,88.0,Nacho Fernandez,72,74,Fabio Coentrao,79.0,82.0,Sami Khedira,84.0,86.0,Toni Kroos,85.0,88.0,Isco,83.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Miguel Angel Moya,80.0,80.0,Juanfran,79.0,79.0,Miranda,83,83,Diego Godin,84.0,84.0,Guilherme Siqueira,77,77,Koke,82.0,85.0,Tiago,80.0,80.0,Gabi,82,82,Arda Turan,84.0,88.0,Antoine Griezmann,82,88,Mario Mandzukic,83,83
23953,21518,21518,2014/2015,23,2015-02-14 00:00:00,1778259,8633,Real Madrid CF,9783,RC Deportivo de La Coruña,2,0,0.869632493091658,0.0905136370938114,0.0398538698145305,Fabri,71.0,74.0,Laure,71.0,71.0,Manuel Pablo,68.0,68.0,Alberto Lopo,71,71,Luisinho,74.0,74.0,Alejandro Bergantinos,69.0,69.0,Celso Borges,72.0,76.0,Isaac Cuenca,73.0,80.0,Lucas Perez,74.0,77.0,Ivan Cavaleiro,71,82,Oriol Riera,70.0,70.0,Iker Casillas,84.0,84.0,Alvaro Arbeloa,79.0,79.0,Raphael Varane,81,88,Nacho Fernandez,72.0,74.0,Marcelo,82,85,Asier Illarramendi,79.0,84.0,Toni Kroos,85.0,88.0,Isco,83,88,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92,92
23963,21518,21518,2014/2015,24,2015-02-22 00:00:00,1778269,10268,Elche CF,8633,Real Madrid CF,0,2,0.0650213992998756,0.1449692423400527,0.7900093583600716,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Pepe,83.0,83.0,Raphael Varane,81,88,Marcelo,82.0,85.0,Lucas Silva,75.0,83.0,Toni Kroos,85.0,88.0,Isco,83.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Przemyslaw Tyton,75.0,75.0,Damian Suarez,73.0,77.0,Enzo Roco,73,79,David Lomban,71.0,75.0,Edu Albacar,72,72,Adrian Gonzalez,72.0,75.0,Mario Pasalic,70.0,81.0,Victor Romero Rodriguez,75,79,Faycal Fajr,73.0,76.0,Aaron Niguez,70,75,Jonathas,74,80
23974,21518,21518,2014/2015,25,2015-03-01 00:00:00,1778280,8633,Real Madrid CF,10205,Villarreal CF,1,1,0.7736263650183972,0.1478219076023431,0.0785517273792596,Sergio Asenjo,79.0,82.0,Mario Gaspar,75.0,80.0,Eric Bertrand Bailly,62.0,72.0,Jose Dorado,73,73,Jaume Costa,72.0,76.0,Tomas Pina,75.0,79.0,Sergio Marcos,67.0,75.0,Joel Campbell,75.0,83.0,Moi Gomez,77.0,84.0,Gerard Moreno,70,76,Giovani dos Santos,81.0,84.0,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Pepe,83,83,Raphael Varane,81.0,88.0,Marcelo,82,85,Lucas Silva,75.0,83.0,Toni Kroos,85.0,88.0,Isco,83,88,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92,92
23984,21518,21518,2014/2015,26,2015-03-07 00:00:00,1778290,8315,Athletic Club de Bilbao,8633,Real Madrid CF,1,0,0.1382662593446269,0.2128455280781511,0.648888212577222,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Pepe,83.0,83.0,Raphael Varane,81,88,Marcelo,82.0,85.0,Asier Illarramendi,79.0,84.0,Toni Kroos,85.0,88.0,Isco,83.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Gorka Iraizoz Moreno,77.0,77.0,Andoni Iraola,78.0,78.0,Carlos Gurpegi,76,76,Xabier Etxeita,75.0,76.0,Mikel Balenziaga,78,80,Benat Etxebarria,78.0,81.0,Mikel Rico,78.0,78.0,Inaki Williams,65,76,Oscar de Marcos,78.0,82.0,Iker Muniain,79,84,Aritz Aduriz,80,80
23995,21518,21518,2014/2015,27,2015-03-15 00:00:00,1778301,8633,Real Madrid CF,8581,Levante UD,2,0,0.8926274452722244,0.0760203614478073,0.0313521932799682,Diego Marino,71.0,75.0,Ivan Lopez,70.0,79.0,David Navarro,74.0,74.0,Ivan Ramis,71,71,Tono,70.0,75.0,Victor Camarasa,71.0,80.0,Simao,72.0,74.0,Jordi Feliu Xumetra,72.0,72.0,David Barral,72.0,72.0,Jose Luis Morales,73,76,Kalu Uche,72.0,72.0,Keylor Navas,79.0,79.0,Daniel Carvajal,79.0,83.0,Pepe,83,83,Sergio Ramos,87.0,87.0,Marcelo,82,85,Isco,83.0,88.0,Luka Modric,87.0,87.0,Lucas Silva,75,83,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92,92
24005,21518,21518,2014/2015,28,2015-03-22 00:00:00,1778311,8634,FC Barcelona,8633,Real Madrid CF,2,1,0.5666016254126465,0.2226743999570295,0.210723974630324,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Pepe,83.0,83.0,Sergio Ramos,87,87,Marcelo,82.0,85.0,Luka Modric,87.0,87.0,Toni Kroos,85.0,88.0,Isco,83.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Claudio Bravo,83.0,83.0,Daniel Alves,83.0,83.0,Gerard Pique,84,87,Jeremy Mathieu,80.0,80.0,Jordi Alba,81,85,Ivan Rakitic,83.0,84.0,Javier Mascherano,83.0,83.0,Andres Iniesta,89,89,Lionel Messi,93.0,95.0,Luis Suarez,89,89,Neymar,86,91
24016,21518,21518,2014/2015,29,2015-04-05 00:00:00,1778322,8633,Real Madrid CF,7878,Granada CF,9,1,0.8822444896135274,0.083304763745594,0.0344507466408785,Oier Olazabal,70.0,76.0,Dimitri Foulquier,70.0,79.0,Jean-Sylvain Babin,71.0,75.0,Diego Mainz,71,71,Juan Carlos,72.0,76.0,Fran Rico,73.0,77.0,Manuel Iturra,76.0,76.0,Robert Ibanez,69.0,76.0,Ruben Rochina,72.0,78.0,Daniel Candeias,74,78,Youssef El Arabi,75.0,75.0,Iker Casillas,84.0,84.0,Alvaro Arbeloa,79.0,79.0,Raphael Varane,81,88,Sergio Ramos,87.0,87.0,Marcelo,82,85,Luka Modric,87.0,87.0,Toni Kroos,85.0,88.0,James Rodriguez,86,92,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92,92
24022,21518,21518,2014/2015,3,2014-09-13 00:00:00,1778058,8633,Real Madrid CF,9906,Atlético Madrid,1,2,0.5586951936397613,0.2533840380464931,0.1879207683137455,Miguel Angel Moya,77.0,77.0,Juanfran,79.0,79.0,Miranda,81.0,82.0,Diego Godin,82,84,Guilherme Siqueira,77.0,79.0,Raul Garcia,79.0,82.0,Gabi,81.0,81.0,Tiago,80.0,80.0,Koke,82.0,85.0,Raul Jimenez,73,78,Mario Mandzukic,83.0,83.0,Iker Casillas,86.0,86.0,Alvaro Arbeloa,77.0,77.0,Pepe,83,83,Sergio Ramos,86.0,89.0,Fabio Coentrao,79,86,Luka Modric,86.0,88.0,Toni Kroos,84.0,88.0,James Rodriguez,83,89,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92,92
24036,21518,21518,2014/2015,30,2015-04-08 00:00:00,1778332,8370,Rayo Vallecano,8633,Real Madrid CF,0,2,0.0802751293296843,0.149273033769113,0.7704518369012027,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Raphael Varane,81.0,88.0,Sergio Ramos,87,87,Marcelo,82.0,85.0,Luka Modric,87.0,87.0,Toni Kroos,85.0,88.0,James Rodriguez,86.0,92.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,David Cobeno,75.0,75.0,Tito,77.0,77.0,Ze Castro,72,72,Antonio Amaya,76.0,76.0,Nacho Martinez,73,74,Gael Kakuta,74.0,76.0,Adrian Embarba,60.0,68.0,Roberto Trashorras,76,76,,,,Alberto Bueno,76,77,Manucho,74,74
24047,21518,21518,2014/2015,31,2015-04-11 00:00:00,1778343,8633,Real Madrid CF,8372,SD Eibar,3,0,0.8973588513602574,0.0706635448778519,0.0319776037618906,Xabi Irureta,75.0,75.0,Manuel Lillo Castellano,70.0,72.0,Txema Anibarro,69.0,69.0,Raul Navas,73,77,Didac Vila,72.0,78.0,Borja Fernandez,72.0,72.0,Dani Garcia,73.0,75.0,Ander Capa,71.0,76.0,Saul Berjon,70.0,70.0,Javi Lara,70,70,Manu del Moral,74.0,74.0,Keylor Navas,79.0,79.0,Alvaro Arbeloa,79.0,79.0,Raphael Varane,81,88,Sergio Ramos,87.0,87.0,Marcelo,82,85,Luka Modric,87.0,87.0,Asier Illarramendi,79.0,84.0,Isco,83,88,Jese Rodriguez,76.0,83.0,Javier Hernandez,81,83,Cristiano Ronaldo,92,92
24057,21518,21518,2014/2015,32,2015-04-18 00:00:00,1778353,8633,Real Madrid CF,9864,Málaga CF,3,1,0.8233511894485149,0.1177222698618409,0.0589265406896442,Carlos Kameni,75.0,75.0,Roberto Rosales,73.0,76.0,Sergio Sanchez,75.0,75.0,Marcos Angeleri,73,73,Arthur Boka,73.0,73.0,Sergi Darder,72.0,78.0,Jose Recio,71.0,76.0,Samuel Garcia,71.0,76.0,Nordin Amrabat,77.0,80.0,Samuel Castillejo,72,81,Juanmi,71.0,77.0,Iker Casillas,84.0,84.0,Alvaro Arbeloa,79.0,79.0,Pepe,83,83,Sergio Ramos,87.0,87.0,Marcelo,82,85,Isco,83.0,88.0,Luka Modric,87.0,87.0,Toni Kroos,85,88,James Rodriguez,86.0,92.0,Gareth Bale,87,91,Cristiano Ronaldo,92,92
24067,21518,21518,2014/2015,33,2015-04-26 00:00:00,1778363,9910,RC Celta de Vigo,8633,Real Madrid CF,2,4,0.1734580896072139,0.2224209190805238,0.6041209913122622,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Raphael Varane,81.0,88.0,Sergio Ramos,87,87,Marcelo,82.0,85.0,Asier Illarramendi,79.0,84.0,Toni Kroos,85.0,88.0,Isco,83.0,88.0,James Rodriguez,86.0,92.0,Javier Hernandez,81,83,Cristiano Ronaldo,92.0,92.0,Sergio Alvarez,74.0,74.0,Hugo Mallo,75.0,82.0,Gustavo Cabral,73,73,Andreu Fontas,73.0,77.0,Johny,72,78,Michael Krohn-Dehli,75.0,75.0,Augusto Fernandez,76.0,76.0,Fabian Orellana,77,77,Santi Mina,67.0,78.0,Nolito,79,79,Joaquin Larrivey,76,76
24076,21518,21518,2014/2015,34,2015-04-29 00:00:00,1778372,8633,Real Madrid CF,9865,UD Almería,3,0,0.8829674514579366,0.0826585531406268,0.0343739954014364,Ruben,74.0,74.0,Ximo Navarro,72.0,76.0,Mauro Dos Santos,70.0,72.0,Angel Trujillo,70,74,Sebastian Dubarbier,73.0,73.0,Corona,71.0,71.0,Thomas,68.0,71.0,Edgar Antonio Mendez,70.0,75.0,Verza,74.0,74.0,Mane,70,70,Tommer Hemed,73.0,77.0,Keylor Navas,79.0,79.0,Alvaro Arbeloa,79.0,79.0,Pepe,83,83,Raphael Varane,81.0,88.0,Fabio Coentrao,79,82,Asier Illarramendi,79.0,84.0,Toni Kroos,85.0,88.0,James Rodriguez,86,92,Jese Rodriguez,76.0,83.0,Javier Hernandez,81,83,Cristiano Ronaldo,92,92
24086,21518,21518,2014/2015,35,2015-05-02 00:00:00,1778382,8302,Sevilla FC,8633,Real Madrid CF,2,3,0.272241621364668,0.2574083520490425,0.4703500265862895,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Pepe,83.0,83.0,Raphael Varane,81,88,Marcelo,82.0,85.0,James Rodriguez,86.0,92.0,Sergio Ramos,87.0,87.0,Toni Kroos,85.0,88.0,Isco,83.0,88.0,Javier Hernandez,81,83,Cristiano Ronaldo,92.0,92.0,Sergio Rico,71.0,78.0,Diogo Figueiras,75.0,78.0,Daniel Carrico,79,79,Thimothee Kolodziejczak,72.0,78.0,Benoit Tremoulinas,78,78,Stephane M'Bia,75.0,75.0,Grzegorz Krychowiak,80.0,84.0,Aleix Vidal,76,80,Ever Banega,80.0,85.0,Jose Antonio Reyes,77,77,Carlos Bacca,81,81
24095,21518,21518,2014/2015,36,2015-05-09 00:00:00,1778391,8633,Real Madrid CF,10267,Valencia CF,2,2,0.6699086417940298,0.1939884571255985,0.1361029010803718,Diego Alves,82.0,82.0,Antonio Barragan,76.0,79.0,Shkodran Mustafi,78.0,85.0,Nicolas Otamendi,83,86,Jose Gaya,76.0,84.0,Daniel Parejo,81.0,86.0,Andre Gomes,76.0,83.0,Javi Fuego,79.0,79.0,Sofiane Feghouli,81.0,85.0,Francisco Alcacer,80,86,Pablo Piatti,80.0,84.0,Iker Casillas,84.0,84.0,Pepe,83.0,83.0,Sergio Ramos,87,87,Alvaro Arbeloa,79.0,79.0,Fabio Coentrao,79,82,Toni Kroos,85.0,88.0,Isco,83.0,88.0,James Rodriguez,86,92,Gareth Bale,87.0,91.0,Javier Hernandez,81,83,Cristiano Ronaldo,92,92
24105,21518,21518,2014/2015,37,2015-05-17 00:00:00,1778401,8558,RCD Espanyol,8633,Real Madrid CF,1,4,0.1567742433705134,0.2136965816011125,0.629529175028374,Keylor Navas,79.0,79.0,Daniel Carvajal,79.0,83.0,Pepe,83.0,83.0,Raphael Varane,81,88,Marcelo,82.0,85.0,Isco,83.0,88.0,Toni Kroos,85.0,88.0,James Rodriguez,86.0,92.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Francisco Casilla,80.0,80.0,Anaitz Arbilla,70.0,72.0,Alvaro Gonzalez Soberon,70,74,Diego Daniel Colotto,74.0,74.0,Hector Moreno,78,81,Javi Lopez,71.0,71.0,Victor Sanchez Mata,73.0,76.0,Abraham Gonzalez,71,71,Victor Alvarez,69.0,75.0,Sergio Garcia,79,79,Felipe Caicedo,76,81
24114,21518,21518,2014/2015,38,2015-05-23 00:00:00,1778410,8633,Real Madrid CF,8305,Getafe CF,7,3,0.8435703511184346,0.1070755849649502,0.0493540639166149,Jordi Codina,70.0,70.0,Carlos Vigaray,60.0,71.0,Alexis,74.0,74.0,Naldo,70,72,Sergio Escudero,70.0,75.0,Juan Rodriguez,71.0,71.0,Mehdi Lacen,74.0,74.0,Pedro Leon,79.0,80.0,Pablo Sarabia,70.0,75.0,Diego Castro,77,77,Fredy Hinestroza,67.0,72.0,Iker Casillas,84.0,84.0,Alvaro Arbeloa,79.0,79.0,Pepe,83,83,Nacho Fernandez,72.0,74.0,Marcelo,82,85,Asier Illarramendi,79.0,84.0,Toni Kroos,85.0,88.0,James Rodriguez,86,92,Jese Rodriguez,76.0,83.0,Javier Hernandez,81,83,Cristiano Ronaldo,92,92
24123,21518,21518,2014/2015,4,2014-09-20 00:00:00,1778069,9783,RC Deportivo de La Coruña,8633,Real Madrid CF,2,8,0.0985058913708327,0.170293681306143,0.7312004273230243,Iker Casillas,84.0,84.0,Alvaro Arbeloa,79.0,79.0,Raphael Varane,81.0,88.0,Sergio Ramos,87,87,Marcelo,82.0,85.0,Luka Modric,87.0,87.0,Toni Kroos,85.0,88.0,James Rodriguez,86.0,92.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,German Dario Lux,75.0,75.0,Laure,71.0,71.0,Sidnei,72,74,Modibo Diakite,75.0,76.0,Luisinho,74,74,Alejandro Bergantinos,69.0,69.0,Haris Medunjanin,75.0,75.0,Juanfran,71,77,Luis Farina,74.0,78.0,Isaac Cuenca,73,80,Helder Postiga,75,75
